0.01278, 0, -1
0.01164, 0, -1
0.01133, 0, -1
0.02325, 1, -1
0.02031, 1, -1
0.01178, 0, -1
0.02136, 1, 0
0.00577, 0, 0
0.00422, 0, 0
0.00718, 0, 0
0.00502, 0, 0
0.00593, 0, 1
0.03513, 1, 1
0.01643, 0, 1
0.03125, 1, 1
0.06279, 1, 1
0.02240, 1, 1
0.08406, 1, 1
0.08218, 1, 1
0.16437, 1, 1
0.14524, 1, 1
0.10293, 1, 1
0.01390, 0, 0
0.00384, 0, 0
0.00666, 0, 0
0.01533, 0, 0
0.00467, 0, 0
0.00306, 0, 0
0.02734, 1, 1
0.02650, 1, 1
0.01193, 0, 1
0.17012, 1, 1
0.03293, 1, 1
0.02165, 1, 1
0.04923, 1, 1
0.02797, 1, 1
0.01523, 0, 0
0.00491, 0, 0
0.00924, 0, 0
0.00508, 0, 0
0.01426, 0, 0
0.00505, 0, 0
0.01275, 0, 1
0.01171, 0, 1
0.02472, 1, 1
0.13304, 1, 1
0.29354, 1, 1
0.03610, 1, 1
0.24195, 1, 1
0.07637, 1, 1
0.17177, 1, 1
0.09418, 1, 1
0.02656, 1, 0
0.00776, 0, 0
0.00828, 0, 0
0.00392, 0, 0
0.01004, 0, 0
0.02499, 1, 0
0.02188, 1, 0
0.01629, 0, 0
0.01011, 0, 1
0.03375, 1, 1
0.03801, 1, 1
0.07540, 1, 1
0.13564, 1, 1
0.08081, 1, 1
0.03152, 1, 1
0.06614, 1, 1
0.04810, 1, 1
0.15120, 1, 0
0.00283, 0, 0
0.01352, 0, 0
0.01009, 0, 0
0.02232, 1, 0
0.00711, 0, 0
0.00833, 0, 0
0.01262, 0, 0
0.02327, 1, 1
0.01936, 0, 1
0.01391, 0, 1
0.10509, 1, 1
0.06054, 1, 1
0.22157, 1, 1
0.08715, 1, 1
0.01542, 0, 0
0.00653, 0, 0
0.01963, 0, 0
0.00957, 0, 0
0.00308, 0, 0
0.00980, 0, 0
0.00835, 0, 1
0.02607, 1, 1
0.11519, 1, 1
0.02864, 1, 1
0.02163, 1, 1
0.08535, 1, 1
0.02836, 1, 0
0.01045, 0, 0
0.00675, 0, 0
0.01306, 0, 0
0.00949, 0, 0
0.00745, 0, 0
0.00713, 0, 0
0.00731, 0, -1
0.01490, 0, -1
0.01419, 0, -1
0.02841, 1, -1
0.02850, 1, -1
0.02325, 1, -1
0.02695, 1, -1
