0.00466, 0, -1
0.00973, 0, -1
0.01900, 0, -1
0.03140, 1, -1
0.01422, 0, -1
0.01644, 0, -1
0.00395, 0, -1
0.01948, 0, -1
0.02031, 1, -1
0.02261, 1, -1
0.00841, 0, -1
0.01360, 0, -1
0.01162, 0, -1
0.00644, 0, -1
0.02273, 1, -1
0.01728, 0, -1
0.02605, 1, -1
0.01175, 0, -1
0.01134, 0, -1
0.01355, 0, -1
0.02210, 1, -1
0.01205, 0, -1
0.02897, 1, -1
0.00853, 0, 0
0.00738, 0, 0
0.00945, 0, 0
0.01911, 0, 0
0.00166, 0, 0
0.00510, 0, 0
0.01311, 0, 1
0.00808, 0, 1
0.01002, 0, 1
0.07860, 1, 1
0.05388, 1, 1
0.02318, 1, 1
0.00600, 0, 1
0.04235, 1, 1
0.04577, 1, 0
0.01455, 0, 0
0.01296, 0, 0
0.01541, 0, 0
0.01085, 0, 0
0.01247, 0, 0
0.00995, 0, 0
0.00914, 0, 0
0.01866, 0, 1
0.01657, 0, 1
0.05928, 1, 1
0.12617, 1, 1
0.05975, 1, 1
0.05087, 1, 1
0.14873, 1, 1
0.08822, 1, 1
0.23633, 1, 1
0.05962, 1, 1
0.01739, 0, 1
0.08627, 1, 1
0.07827, 1, 0
0.00683, 0, 0
0.01417, 0, 0
0.01826, 0, 0
0.00821, 0, 0
0.00599, 0, 0
0.00437, 0, 0
0.01040, 0, 0
0.01716, 0, 1
0.02800, 1, 1
0.01250, 0, 1
0.04806, 1, 1
0.08960, 1, 1
0.06258, 1, 1
0.13906, 1, 1
0.08451, 1, 1
0.06893, 1, 1
0.08451, 1, 1
0.06664, 1, 1
0.11950, 1, 1
0.16820, 1, 1
0.10266, 1, 1
0.03949, 1, 1
0.08268, 1, 0
0.01785, 0, 0
0.00605, 0, 0
0.02153, 1, 0
0.01093, 0, 0
0.00991, 0, 0
0.00574, 0, 0
0.00750, 0, 0
0.02702, 1, 1
0.01928, 0, 1
0.07563, 1, 1
0.01923, 0, 1
0.10032, 1, -1
0.01326, 0, -1
0.00709, 0, -1
0.02466, 1, -1
0.02932, 1, -1
0.03208, 1, -1
0.01102, 0, -1
