0.02284, 1, -1
0.01167, 0, -1
0.04353, 1, -1
0.01432, 0, -1
0.00903, 0, -1
0.00978, 0, -1
0.01703, 0, -1
0.01202, 0, -1
0.02210, 1, 1
0.01745, 0, 1
0.00786, 0, 1
0.03646, 1, 1
0.01821, 0, 1
0.02183, 1, 1
0.00778, 0, 1
0.01117, 0, 1
0.01288, 0, 1
0.01793, 0, 1
0.00911, 0, 1
0.01081, 0, 1
0.01078, 0, 0
0.01023, 0, 0
0.01590, 0, 0
0.01391, 0, 0
0.00853, 0, 0
0.01491, 0, 0
0.01852, 0, 0
0.00807, 0, 0
0.00597, 0, 0
0.00968, 0, 0
0.00772, 0, 0
0.02333, 1, 0
0.01046, 0, 0
0.01277, 0, 0
0.01251, 0, 1
0.01206, 0, 1
0.02201, 1, 1
0.02065, 1, 1
0.00988, 0, 1
0.02001, 1, 1
0.01849, 0, 1
0.01473, 0, 1
0.02140, 1, 1
0.03375, 1, 1
0.01331, 0, 0
0.01210, 0, 0
0.01048, 0, 0
0.02873, 1, 0
0.01043, 0, 0
0.01281, 0, 0
0.01081, 0, 0
0.01497, 0, 0
0.02190, 1, 0
0.01253, 0, 0
0.01379, 0, 0
0.01489, 0, 0
0.00514, 0, 0
0.01906, 0, 1
0.02140, 1, 1
0.02875, 1, 1
0.01823, 0, 1
0.00697, 0, 1
0.01392, 0, 1
0.01134, 0, 1
0.01895, 0, 1
0.07942, 1, 1
0.00771, 0, 1
0.00721, 0, 1
0.01753, 0, 1
0.00784, 0, 0
0.01547, 0, 0
0.00771, 0, 0
0.00532, 0, 0
0.03153, 1, 0
0.01300, 0, 0
0.02546, 1, 0
0.01648, 0, 0
0.00699, 0, 0
0.00836, 0, 0
0.01640, 0, 0
0.01964, 0, 0
0.00901, 0, 1
0.01318, 0, 1
0.02648, 1, 1
0.00868, 0, 1
0.03496, 1, 1
0.02397, 1, 1
0.00989, 0, 1
0.03426, 1, 1
0.01789, 0, -1
0.00958, 0, -1
0.02673, 1, -1
0.02580, 1, -1
0.01672, 0, -1
0.01243, 0, -1
